volume,plate,list_name,list_latin,caption_latin,bhl_barcode,bhl_item,leaf,bhl_page,orientation,rotate,scan_url,page_url,sheet_asset,crop_asset,notes
IV,30,Mountain Stone-Chat,Saxicola montana,SAXICOLA MONTANA. Gould.,BirdsAsiaJohnGoIVGoul,120503,128,39022037,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0128.jp2,https://www.biodiversitylibrary.org/page/39022037,sheet-BirdsAsiaJohnGoIVGoul-0128.jpg,crop-BirdsAsiaJohnGoIVGoul-0128.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,31,Black-throated Stone-Chat,Saxicola atrogularis,"SAXICOLA ATROGULARIS, BUTh",BirdsAsiaJohnGoIVGoul,120503,132,39022041,landscape,270,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0132.jp2,https://www.biodiversitylibrary.org/page/39022041,sheet-BirdsAsiaJohnGoIVGoul-0132.jpg,crop-BirdsAsiaJohnGoIVGoul-0132.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,32,Black-and-White Bush-Chat,Rhodophila melanoleuca,"RHODOPHULA MÈLANOLEUCA, Jerd.",BirdsAsiaJohnGoIVGoul,120503,136,39022045,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0136.jp2,https://www.biodiversitylibrary.org/page/39022045,sheet-BirdsAsiaJohnGoIVGoul-0136.jpg,crop-BirdsAsiaJohnGoIVGoul-0136.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,33,White-tailed Bush-Chat,Pratincola leucura,"PRATINCOLA LEUCURA, Blyth.",BirdsAsiaJohnGoIVGoul,120503,140,39022049,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0140.jp2,https://www.biodiversitylibrary.org/page/39022049,sheet-BirdsAsiaJohnGoIVGoul-0140.jpg,crop-BirdsAsiaJohnGoIVGoul-0140.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,34,Indian Furze-Chat,Pratincola Indica,"PRATINCOLA INDICA, Blyth.",BirdsAsiaJohnGoIVGoul,120503,144,39022053,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0144.jp2,https://www.biodiversitylibrary.org/page/39022053,sheet-BirdsAsiaJohnGoIVGoul-0144.jpg,crop-BirdsAsiaJohnGoIVGoul-0144.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,35,Celestial Grandala,Grandala coelicolor,"GRANDALA COLICOLOR, Hodgs.",BirdsAsiaJohnGoIVGoul,120503,148,39022057,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0148.jp2,https://www.biodiversitylibrary.org/page/39022057,sheet-BirdsAsiaJohnGoIVGoul-0148.jpg,crop-BirdsAsiaJohnGoIVGoul-0148.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,36,Great White-capped Redstart,Ruticilla erythrogastra,RUTICILLA ERYTHROGASTRA.,BirdsAsiaJohnGoIVGoul,120503,152,39022061,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0152.jp2,https://www.biodiversitylibrary.org/page/39022061,sheet-BirdsAsiaJohnGoIVGoul-0152.jpg,crop-BirdsAsiaJohnGoIVGoul-0152.jpg,
IV,37,Coal-black Redstart,Ruticilla erythroprocta,"RUTICILLA ERYTHROPROCTA, Gould.",BirdsAsiaJohnGoIVGoul,120503,156,39022065,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0156.jp2,https://www.biodiversitylibrary.org/page/39022065,sheet-BirdsAsiaJohnGoIVGoul-0156.jpg,crop-BirdsAsiaJohnGoIVGoul-0156.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,38,Siberian Ruby-throat,Calliope camtschatkensis,CALLIOPE CAMTCHATKENSIS.,BirdsAsiaJohnGoIVGoul,120503,160,39022069,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0160.jp2,https://www.biodiversitylibrary.org/page/39022069,sheet-BirdsAsiaJohnGoIVGoul-0160.jpg,crop-BirdsAsiaJohnGoIVGoul-0160.jpg,
IV,39,Himalayan Ruby-throat,Calliope pectoralis,"CALLIOPE PECTORALIS, Gould.",BirdsAsiaJohnGoIVGoul,120503,164,39022073,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0164.jp2,https://www.biodiversitylibrary.org/page/39022073,sheet-BirdsAsiaJohnGoIVGoul-0164.jpg,crop-BirdsAsiaJohnGoIVGoul-0164.jpg,
IV,40,Mongolian Ruby-throat,Calliope tschebaiewi,"CALLIOPE TSCHEBAIEWI, Priev.",BirdsAsiaJohnGoIVGoul,120503,168,39022077,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0168.jp2,https://www.biodiversitylibrary.org/page/39022077,sheet-BirdsAsiaJohnGoIVGoul-0168.jpg,crop-BirdsAsiaJohnGoIVGoul-0168.jpg,
IV,41,Mountain Accentor,Accentor montanellus,ACCENTOR MONTANELLUS.,BirdsAsiaJohnGoIVGoul,120503,172,39022081,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0172.jp2,https://www.biodiversitylibrary.org/page/39022081,sheet-BirdsAsiaJohnGoIVGoul-0172.jpg,crop-BirdsAsiaJohnGoIVGoul-0172.jpg,
IV,42,Ruddy Accentor,Accentor rubidus,"ACCENTOR RUBIDUS, Sieb, Temm. et Schleg.",BirdsAsiaJohnGoIVGoul,120503,176,39022085,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0176.jp2,https://www.biodiversitylibrary.org/page/39022085,sheet-BirdsAsiaJohnGoIVGoul-0176.jpg,crop-BirdsAsiaJohnGoIVGoul-0176.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,43,Red-backed Accentor,Accentor erythropygius,"ACCENTOR ERYTHROPYGIUS, Swinh.",BirdsAsiaJohnGoIVGoul,120503,180,39022089,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0180.jp2,https://www.biodiversitylibrary.org/page/39022089,sheet-BirdsAsiaJohnGoIVGoul-0180.jpg,crop-BirdsAsiaJohnGoIVGoul-0180.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,44,Nepaul Accentor,Accentor Nipalensis,"ACCENTOR NIPAIENSIS, Hodgs",BirdsAsiaJohnGoIVGoul,120503,184,39022093,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0184.jp2,https://www.biodiversitylibrary.org/page/39022093,sheet-BirdsAsiaJohnGoIVGoul-0184.jpg,crop-BirdsAsiaJohnGoIVGoul-0184.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,45,Blue-shouldered Accentor,Accentor immaculatus,"ACCENTOR IMMACUMATUS, Hodgs.",BirdsAsiaJohnGoIVGoul,120503,188,39022097,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0188.jp2,https://www.biodiversitylibrary.org/page/39022097,sheet-BirdsAsiaJohnGoIVGoul-0188.jpg,crop-BirdsAsiaJohnGoIVGoul-0188.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,46,Red-breasted Accentor,Accentor rubeculoides,"ACCENTOR REBECULOIDES, More",BirdsAsiaJohnGoIVGoul,120503,192,39022101,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0192.jp2,https://www.biodiversitylibrary.org/page/39022101,sheet-BirdsAsiaJohnGoIVGoul-0192.jpg,crop-BirdsAsiaJohnGoIVGoul-0192.jpg,
IV,47,Banded Accentor,Accentor strophiatus,"ACCENTOR STROPHIATUS, Hodgs",BirdsAsiaJohnGoIVGoul,120503,196,39022105,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0196.jp2,https://www.biodiversitylibrary.org/page/39022105,sheet-BirdsAsiaJohnGoIVGoul-0196.jpg,crop-BirdsAsiaJohnGoIVGoul-0196.jpg,
IV,48,Black-throated Accentor,Accentor atrogularis,"ACCENTOR ATROGULARIS, Brandt.",BirdsAsiaJohnGoIVGoul,120503,200,39022109,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0200.jp2,https://www.biodiversitylibrary.org/page/39022109,sheet-BirdsAsiaJohnGoIVGoul-0200.jpg,crop-BirdsAsiaJohnGoIVGoul-0200.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,49,Altaian Accentor,Accentor Altaicus,"ACCENTOR ALTAICUS, Brandt.",BirdsAsiaJohnGoIVGoul,120503,204,39022113,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0204.jp2,https://www.biodiversitylibrary.org/page/39022113,sheet-BirdsAsiaJohnGoIVGoul-0204.jpg,crop-BirdsAsiaJohnGoIVGoul-0204.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,50,Desert Whitethroat,Sylvia nana,SYLVIA NAVA,BirdsAsiaJohnGoIVGoul,120503,208,39022117,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0208.jp2,https://www.biodiversitylibrary.org/page/39022117,sheet-BirdsAsiaJohnGoIVGoul-0208.jpg,crop-BirdsAsiaJohnGoIVGoul-0208.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,51,Nepaulese Wren,Troglodytes Nipalensis,"TROGLODYTES NIPAENSIS, Hoags",BirdsAsiaJohnGoIVGoul,120503,212,39022121,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0212.jp2,https://www.biodiversitylibrary.org/page/39022121,sheet-BirdsAsiaJohnGoIVGoul-0212.jpg,crop-BirdsAsiaJohnGoIVGoul-0212.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,52,Spotted Wren,Anorthura formosa,ANORTHURA FORMOSA.,BirdsAsiaJohnGoIVGoul,120503,216,39022125,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0216.jp2,https://www.biodiversitylibrary.org/page/39022125,sheet-BirdsAsiaJohnGoIVGoul-0216.jpg,crop-BirdsAsiaJohnGoIVGoul-0216.jpg,
IV,53,Long-tailed Hill-Wren,Urocichla longicauda,UROCICHLA LONGICAUDATA.,BirdsAsiaJohnGoIVGoul,120503,220,39022129,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0220.jp2,https://www.biodiversitylibrary.org/page/39022129,sheet-BirdsAsiaJohnGoIVGoul-0220.jpg,crop-BirdsAsiaJohnGoIVGoul-0220.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,54,Robert's Wedge-billed Wren,Sphenocichla Roberti,"SPHENOCICHLA ROBERTI, Godwin Austen & Walden.",BirdsAsiaJohnGoIVGoul,120503,224,39022133,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0224.jp2,https://www.biodiversitylibrary.org/page/39022133,sheet-BirdsAsiaJohnGoIVGoul-0224.jpg,crop-BirdsAsiaJohnGoIVGoul-0224.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,55,Hume's Wedge-billed Wren,Sphenocichla Humii,SPHENOCICHLA HUMII.,BirdsAsiaJohnGoIVGoul,120503,228,39022137,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0228.jp2,https://www.biodiversitylibrary.org/page/39022137,sheet-BirdsAsiaJohnGoIVGoul-0228.jpg,crop-BirdsAsiaJohnGoIVGoul-0228.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,56,Spotted Creeper,Salpornis spilonota,SALPORNIS SPILONOTA .,BirdsAsiaJohnGoIVGoul,120503,232,39022141,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0232.jp2,https://www.biodiversitylibrary.org/page/39022141,sheet-BirdsAsiaJohnGoIVGoul-0232.jpg,crop-BirdsAsiaJohnGoIVGoul-0232.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,57,Nepaulese Creeper,Certhia Nipalensis,CERTHIA NIPALENSIS:Hoags:,BirdsAsiaJohnGoIVGoul,120503,236,39022145,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0236.jp2,https://www.biodiversitylibrary.org/page/39022145,sheet-BirdsAsiaJohnGoIVGoul-0236.jpg,crop-BirdsAsiaJohnGoIVGoul-0236.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,58,Himalayan Creeper,Certhia Himalayana,CERTHIA TIIMALAYANA: V9:,BirdsAsiaJohnGoIVGoul,120503,240,39022149,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0240.jp2,https://www.biodiversitylibrary.org/page/39022149,sheet-BirdsAsiaJohnGoIVGoul-0240.jpg,crop-BirdsAsiaJohnGoIVGoul-0240.jpg,
IV,59,(no English name printed),Phyllopneuste tristis,PYLLOPNEOSTE TRISTIS.,BirdsAsiaJohnGoIVGoul,120503,244,39022153,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0244.jp2,https://www.biodiversitylibrary.org/page/39022153,sheet-BirdsAsiaJohnGoIVGoul-0244.jpg,crop-BirdsAsiaJohnGoIVGoul-0244.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,60,Himalayan Goldcrest,Regulus himalayensis,"REGULUS HIMALAYENSIS, Blyth.",BirdsAsiaJohnGoIVGoul,120503,248,39022157,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0248.jp2,https://www.biodiversitylibrary.org/page/39022157,sheet-BirdsAsiaJohnGoIVGoul-0248.jpg,crop-BirdsAsiaJohnGoIVGoul-0248.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,61,Great Pied Wagtail,Motacilla Maderaspatensis,"MOTACILLA MADERASPATENSIS, Cme.",BirdsAsiaJohnGoIVGoul,120503,252,39022161,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0252.jp2,https://www.biodiversitylibrary.org/page/39022161,sheet-BirdsAsiaJohnGoIVGoul-0252.jpg,crop-BirdsAsiaJohnGoIVGoul-0252.jpg,
IV,62,Deccan Wagtail,Motacilla Dukhunensis,"MOTACILLA DUKHUNENSIS, Sykes",BirdsAsiaJohnGoIVGoul,120503,256,39022165,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0256.jp2,https://www.biodiversitylibrary.org/page/39022165,sheet-BirdsAsiaJohnGoIVGoul-0256.jpg,crop-BirdsAsiaJohnGoIVGoul-0256.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,63,Masked Wagtail,Motacilla personata,"MOTACILLA PERSONATA, Godd",BirdsAsiaJohnGoIVGoul,120503,260,39022169,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0260.jp2,https://www.biodiversitylibrary.org/page/39022169,sheet-BirdsAsiaJohnGoIVGoul-0260.jpg,crop-BirdsAsiaJohnGoIVGoul-0260.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,64,Yellow-headed Wagtail,Budytes citreoloides,"BUDYTES CITREOLOIDES, Hodgs.",BirdsAsiaJohnGoIVGoul,120503,264,39022173,landscape,270,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0264.jp2,https://www.biodiversitylibrary.org/page/39022173,sheet-BirdsAsiaJohnGoIVGoul-0264.jpg,crop-BirdsAsiaJohnGoIVGoul-0264.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,65,Indian Tree-Pipit,Pipastes agilis,PIPASTES AGILIS.,BirdsAsiaJohnGoIVGoul,120503,268,39022177,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0268.jp2,https://www.biodiversitylibrary.org/page/39022177,sheet-BirdsAsiaJohnGoIVGoul-0268.jpg,crop-BirdsAsiaJohnGoIVGoul-0268.jpg,
IV,66,Red-throated Pipit,Anthus cervinus,"ANTHUS CERVINUS, Pall.",BirdsAsiaJohnGoIVGoul,120503,272,39022181,landscape,270,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0272.jp2,https://www.biodiversitylibrary.org/page/39022181,sheet-BirdsAsiaJohnGoIVGoul-0272.jpg,crop-BirdsAsiaJohnGoIVGoul-0272.jpg,
IV,67,Variegated Wagtail,Limonidromus Indicus,LIMONIDROMUS INDICUS.,BirdsAsiaJohnGoIVGoul,120503,276,39022185,landscape,270,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0276.jp2,https://www.biodiversitylibrary.org/page/39022185,sheet-BirdsAsiaJohnGoIVGoul-0276.jpg,crop-BirdsAsiaJohnGoIVGoul-0276.jpg,
IV,68,Lunated Forktail,Enicurus maculatus,"KNICOROS MACUIATOS, Vigors.",BirdsAsiaJohnGoIVGoul,120503,280,39022189,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0280.jp2,https://www.biodiversitylibrary.org/page/39022189,sheet-BirdsAsiaJohnGoIVGoul-0280.jpg,crop-BirdsAsiaJohnGoIVGoul-0280.jpg,
IV,69,Spotted Forktail,Enicurus guttatus,"ENICUROS GOTTATUS, Gould.",BirdsAsiaJohnGoIVGoul,120503,284,39022193,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0284.jp2,https://www.biodiversitylibrary.org/page/39022193,sheet-BirdsAsiaJohnGoIVGoul-0284.jpg,crop-BirdsAsiaJohnGoIVGoul-0284.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,70,Chinese Forktail,Enicurus Chinensis,"ENICURUS CHNENSIS, Gould.",BirdsAsiaJohnGoIVGoul,120503,288,39022197,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0288.jp2,https://www.biodiversitylibrary.org/page/39022197,sheet-BirdsAsiaJohnGoIVGoul-0288.jpg,crop-BirdsAsiaJohnGoIVGoul-0288.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,71,Scouler's Forktail,Enicurus Scouleri,"ENICURUS SCOULERI, Vigors.",BirdsAsiaJohnGoIVGoul,120503,292,39022201,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0292.jp2,https://www.biodiversitylibrary.org/page/39022201,sheet-BirdsAsiaJohnGoIVGoul-0292.jpg,crop-BirdsAsiaJohnGoIVGoul-0292.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
IV,72,Long-billed Calandre,Melanocorypha maxima,"MELANOCORYPHA MAXIMA, Gould",BirdsAsiaJohnGoIVGoul,120503,296,39022205,landscape,270,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoIVGoul/BirdsAsiaJohnGoIVGoul_0296.jp2,https://www.biodiversitylibrary.org/page/39022205,sheet-BirdsAsiaJohnGoIVGoul-0296.jpg,crop-BirdsAsiaJohnGoIVGoul-0296.jpg,
V,1,Adams's Mountain Finch,Montifringilla Adamsii,MONTIFRINGILLA ADAMSI. Moore.,BirdsAsiaJohnGoVGoul,121124,12,39191896,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoVGoul/BirdsAsiaJohnGoVGoul_0012.jp2,https://www.biodiversitylibrary.org/page/39191896,sheet-BirdsAsiaJohnGoVGoul-0012.jpg,crop-BirdsAsiaJohnGoVGoul-0012.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,2,Northern Mountain Finch,Montifringilla arctoa,MONTIFRINGILLA ARCTOA.,BirdsAsiaJohnGoVGoul,121124,16,39191892,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoVGoul/BirdsAsiaJohnGoVGoul_0016.jp2,https://www.biodiversitylibrary.org/page/39191892,sheet-BirdsAsiaJohnGoVGoul-0016.jpg,crop-BirdsAsiaJohnGoVGoul-0016.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,3,Red-rumped Mountain Finch,Montifringilla haematopygia,MONTIFRINCILLA HEMATOPYCIA: GuZd,BirdsAsiaJohnGoVGoul,121124,20,39191888,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoVGoul/BirdsAsiaJohnGoVGoul_0020.jp2,https://www.biodiversitylibrary.org/page/39191888,sheet-BirdsAsiaJohnGoVGoul-0020.jpg,crop-BirdsAsiaJohnGoVGoul-0020.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,4,Brown-naped Mountain Finch,Montifringilla brunneinucha,"MONTIFRUGILLA BRUNNEINUCHA,",BirdsAsiaJohnGoVGoul,121124,24,39191884,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoVGoul/BirdsAsiaJohnGoVGoul_0024.jp2,https://www.biodiversitylibrary.org/page/39191884,sheet-BirdsAsiaJohnGoVGoul-0024.jpg,crop-BirdsAsiaJohnGoVGoul-0024.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,5,Red-necked Mountain Finch,Montifringilla ruficollis,"MONTIFRINGILLA RUFICOLLAS , W.I.Blanford",BirdsAsiaJohnGoVGoul,121124,28,39191880,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoVGoul/BirdsAsiaJohnGoVGoul_0028.jp2,https://www.biodiversitylibrary.org/page/39191880,sheet-BirdsAsiaJohnGoVGoul-0028.jpg,crop-BirdsAsiaJohnGoVGoul-0028.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
V,6,Grey-capped Bunting,Emberiza caniceps,"EMBERIZA CANICEPS, Gould",BirdsAsiaJohnGoVGoul,121124,32,39191876,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoVGoul/BirdsAsiaJohnGoVGoul_0032.jp2,https://www.biodiversitylibrary.org/page/39191876,sheet-BirdsAsiaJohnGoVGoul-0032.jpg,crop-BirdsAsiaJohnGoVGoul-0032.jpg,
V,7,Dwarf Bunting,Emberiza pusilla,"EMBERIZA PUSILLA, Pall.",BirdsAsiaJohnGoVGoul,121124,36,39191872,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoVGoul/BirdsAsiaJohnGoVGoul_0036.jp2,https://www.biodiversitylibrary.org/page/39191872,sheet-BirdsAsiaJohnGoVGoul-0036.jpg,crop-BirdsAsiaJohnGoVGoul-0036.jpg,
V,8,Cinereous Bunting,Emberiza cinerea,"EMBERIZA CINEREA, Strickl.",BirdsAsiaJohnGoVGoul,121124,40,39191838,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoVGoul/BirdsAsiaJohnGoVGoul_0040.jp2,https://www.biodiversitylibrary.org/page/39191838,sheet-BirdsAsiaJohnGoVGoul-0040.jpg,crop-BirdsAsiaJohnGoVGoul-0040.jpg,
V,9,Painted Bunting,Emberiza fucata,"EMBERIZA FUCATA, Pall.",BirdsAsiaJohnGoVGoul,121124,44,39191842,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoVGoul/BirdsAsiaJohnGoVGoul_0044.jp2,https://www.biodiversitylibrary.org/page/39191842,sheet-BirdsAsiaJohnGoVGoul-0044.jpg,crop-BirdsAsiaJohnGoVGoul-0044.jpg,
V,10,Rustic Bunting,Emberiza rustica,"EMBERIZA RUSTICA, Pal.",BirdsAsiaJohnGoVGoul,121124,48,39191846,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/BirdsAsiaJohnGoVGoul/BirdsAsiaJohnGoVGoul_0048.jp2,https://www.biodiversitylibrary.org/page/39191846,sheet-BirdsAsiaJohnGoVGoul-0048.jpg,crop-BirdsAsiaJohnGoVGoul-0048.jpg,
